0,2.567931894432057
1,2.3459893334990567
2,0.015346829676112561
3,0.6468539579456907
4,1.932717397985682
5,1.9211480063751738
6,1.9998492478181458
7,1.3575601306349563
8,1.3855552223275927
9,1.738514907829463
10,1.1354847636074668
11,1.334365808058181
12,2.3858526730499086
13,1.5970018884925126
14,1.1260789001835034
15,1.2529910058266538
16,1.5648853119269164
17,1.1620762398566515
18,1.625183718130272
19,0.6712425323787229
20,1.7532817192397998
21,0.7592428344278216
22,1.6728856147158577
23,1.742707550953808
24,1.92872793326851
25,2.0312976571638552
26,0.982140263972446
27,1.6736454605114106
28,1.9949060887899563
29,1.5260576418028047
30,1.507147279070678
31,0.7055439816614898
32,2.1324717618719586
33,2.442238696651631
34,1.8564307234255932
35,2.0152174980012485
36,0.5157189716361688
37,1.9166584928237924
38,1.3234374697976246
39,1.3068429939473427
40,2.371560297667383
41,0.48325878841462666
42,0.757848969295937
43,1.9378733568512712
44,1.5741646729300853
45,0.8439822350780449
46,2.1270863220341414
47,2.8124702443106644
48,2.2115625029735515
49,2.0721348673689444
50,1.139836934028172
51,1.4030648817365745
52,0.809000015500951
53,1.3968753518381438
54,1.4448299437940832
55,1.312611538579413
56,1.4130289951432078
57,2.429650570011518
58,1.6800587351449372
59,1.7853334845855817
60,1.707387559489797
61,1.6450853219410304
62,1.4225812974137613
63,1.221993871526649
64,1.0975324553704824
65,1.6078365200405669
66,1.0415112270657265
67,2.5909524790621505
68,0.8478986911540617
69,1.5703208518332075
70,2.099532954429157
71,0.8945015482402571
72,2.3445011353992085
73,0.6497729375274356
74,1.2401083269799256
75,2.948411744432315
76,2.623899359164075
77,1.2664540283553636
78,2.4655320658918223
79,0.2736318437965839
80,2.2329566593665566
81,1.6911216980705506
82,1.388618497464258
83,1.677899964373766
84,1.3002830756654586
85,1.3238510972135944
86,1.334189137429806
87,2.1021471433933665
88,1.1039230797700514
89,1.0727414457390867
90,1.62268806481848
91,0.9230846296998954
92,2.0265895325028467
93,0.9996487525550749
94,1.7756723124565659
95,1.7137322163312518
96,2.280236666139209
97,1.8187412411742507
98,1.0022071638738026
99,0.42823882564349125
100,3.0529731778744624
101,2.3057152794714066
102,1.1889071305829997
103,1.2132479532147098
104,1.3085092895549242
105,1.1853751259804053
